"ID";"ReportDate";"TotalInfringementsAmount";"global_id";"SpeedLimitInfringementsAmount";"BusLaneOffenceAmount";"TTKOffenceAmount";"ParkingOffenceAmount";"FormalizedTotalInfringements";"FormalizedSpeedLimitInfringementsAmount";"FormalizedBusLaneOffenceAmount";"FormalizedTTKOffenceAmount";"FormalizedParkingOffenceAmount";
"792";"01.04.2015";"146594";"14023977";"40524";"95244";"1961";"8865";"31988";"19662";"4211";"523";"7592";
"822";"01.05.2015";"144208";"14155060";"66843";"74730";"2635";"0";"25872";"21743";"3254";"875";"0";
"823";"02.05.2015";"57744";"14155061";"55133";"0";"2611";"0";"29110";"28878";"0";"232";"0";
"824";"03.05.2015";"66401";"14155062";"64206";"0";"2195";"0";"25161";"23872";"0";"1289";"0";
"825";"04.05.2015";"125982";"14155063";"73278";"50956";"1748";"0";"33289";"27422";"5366";"501";"0";
"826";"05.05.2015";"151487";"14155064";"81255";"66335";"1507";"2390";"41123";"36171";"2548";"332";"2072";
"827";"06.05.2015";"184800";"14155065";"84472";"96262";"1623";"2443";"40433";"33848";"3839";"543";"2203";
"828";"07.05.2015";"138528";"14155066";"69595";"64893";"1648";"2392";"35097";"30637";"1930";"500";"2030";
"829";"08.05.2015";"132123";"14155067";"65461";"60686";"3435";"2541";"32216";"25743";"3187";"1042";"2244";
"830";"09.05.2015";"77859";"14155068";"75298";"0";"2561";"0";"28307";"27523";"0";"784";"0";
"831";"10.05.2015";"67131";"14155069";"64770";"0";"2361";"0";"23329";"22641";"0";"688";"0";
"832";"11.05.2015";"114143";"14155070";"56054";"56931";"1158";"0";"31071";"26974";"3738";"359";"0";
"833";"12.05.2015";"146297";"14155071";"68524";"73302";"1848";"2623";"33210";"23509";"6956";"422";"2323";
"834";"13.05.2015";"150651";"14155072";"74001";"72313";"1763";"2574";"40411";"34388";"3361";"359";"2303";
"835";"14.05.2015";"142204";"14155073";"62527";"77087";"2181";"409";"37485";"33746";"2894";"449";"396";
"836";"15.05.2015";"133616";"14155074";"78747";"51743";"2388";"738";"38630";"34114";"3206";"777";"533";
"837";"16.05.2015";"98874";"14155075";"94783";"0";"3590";"501";"33262";"31690";"0";"1159";"413";
"838";"17.05.2015";"131827";"14155076";"129127";"0";"2700";"0";"36619";"36003";"0";"616";"0";
"839";"18.05.2015";"198866";"14155077";"120395";"75997";"2241";"233";"44715";"39307";"5097";"110";"201";
"840";"19.05.2015";"156995";"14155078";"107797";"46668";"2110";"420";"44043";"38586";"4106";"1020";"331";
"841";"20.05.2015";"198509";"14155079";"126376";"67640";"2760";"1733";"45537";"40161";"3411";"465";"1500";
"842";"21.05.2015";"216351";"14155080";"133884";"72195";"3009";"7263";"54276";"42737";"4067";"872";"6600";
"843";"22.05.2015";"206701";"14155081";"138525";"63601";"1608";"2967";"60852";"51962";"5935";"203";"2752";
"844";"23.05.2015";"121395";"14155082";"113741";"0";"4100";"3554";"53761";"48992";"0";"1469";"3300";
"845";"24.05.2015";"134055";"14155083";"130676";"0";"3379";"0";"49025";"47928";"0";"1097";"0";
"846";"25.05.2015";"203730";"14155084";"131444";"65100";"2572";"4614";"59413";"48492";"6330";"391";"4200";
"847";"26.05.2015";"226568";"14155085";"132697";"84769";"1506";"7596";"66911";"54699";"4805";"510";"6897";
"848";"27.05.2015";"187318";"14155086";"109301";"65270";"3452";"9295";"67511";"51811";"5985";"1165";"8550";
"849";"28.05.2015";"200232";"14155087";"97895";"95608";"2974";"3755";"58286";"48382";"5646";"885";"3373";
"850";"29.05.2015";"193419";"14155088";"83563";"105891";"2844";"1121";"55849";"49785";"4621";"390";"1053";
"851";"30.05.2015";"79255";"14155089";"73223";"0";"3044";"2988";"45809";"42627";"0";"482";"2700";
"852";"31.05.2015";"81125";"14155090";"77358";"0";"3767";"0";"44567";"42904";"0";"1663";"0";
"853";"01.06.2015";"200054";"14259161";"92861";"99828";"2362";"5003";"55367";"44136";"6111";"514";"4606";
"854";"02.06.2015";"114542";"14259162";"51247";"58040";"813";"4442";"53240";"42274";"6563";"239";"4164";
"855";"03.06.2015";"189449";"14259163";"69957";"111678";"3503";"4311";"49456";"37831";"7300";"393";"3932";
"856";"04.06.2015";"168346";"14259164";"65989";"95790";"3025";"3542";"49291";"34647";"10003";"1452";"3189";
"857";"05.06.2015";"191281";"14259165";"68466";"117521";"2906";"2388";"50304";"37897";"9500";"683";"2224";
"858";"06.06.2015";"80445";"14259166";"76223";"0";"2681";"1541";"39614";"37774";"0";"464";"1376";
"859";"07.06.2015";"77830";"14259167";"74693";"0";"3137";"0";"38014";"37560";"0";"454";"0";
"860";"08.06.2015";"167122";"14259168";"76883";"81497";"3032";"5710";"56320";"39233";"10475";"1346";"5266";
"861";"09.06.2015";"189125";"14259169";"71614";"111485";"2108";"3918";"52195";"37864";"10063";"668";"3600";
"862";"10.06.2015";"158995";"14259170";"74478";"78493";"2873";"3151";"52293";"41943";"6814";"651";"2885";
"863";"11.06.2015";"169358";"14259171";"69223";"94994";"3161";"1980";"44034";"33719";"8250";"265";"1800";
"864";"12.06.2015";"160550";"14259172";"78227";"78704";"3619";"0";"48702";"38717";"8212";"1773";"0";
"865";"13.06.2015";"64485";"14259173";"60853";"0";"3632";"0";"41100";"39877";"0";"1223";"0";
"866";"14.06.2015";"74766";"14259174";"72312";"0";"2454";"0";"41361";"40411";"0";"950";"0";
"867";"15.06.2015";"177909";"14259175";"69582";"103616";"1596";"3115";"51381";"40615";"7700";"250";"2816";
"868";"16.06.2015";"135232";"14259176";"61390";"65392";"2477";"5973";"54020";"38872";"8636";"1019";"5493";
"869";"17.06.2015";"162977";"14259177";"63885";"93152";"2224";"3716";"50710";"37486";"9137";"640";"3447";
"870";"18.06.2015";"143559";"14259178";"70298";"66461";"3204";"3596";"50341";"37969";"8055";"980";"3337";
"871";"19.06.2015";"168647";"14259179";"78339";"84062";"2785";"3461";"47686";"36463";"7800";"250";"3173";
"872";"20.06.2015";"83306";"14259180";"76972";"0";"3585";"2749";"42568";"39032";"0";"975";"2561";
"873";"21.06.2015";"77518";"14259181";"73661";"0";"3857";"0";"38843";"37085";"0";"1758";"0";
"874";"22.06.2015";"159455";"14259182";"82740";"71168";"2683";"2864";"49620";"38750";"7715";"463";"2692";
"875";"23.06.2015";"176527";"14259183";"102282";"68332";"2129";"3784";"53298";"41628";"7265";"970";"3435";
"876";"24.06.2015";"145738";"14259184";"104380";"38771";"2587";"0";"59128";"53862";"4502";"764";"0";
"877";"25.06.2015";"162064";"14259185";"84989";"67805";"2164";"7106";"50974";"39277";"5068";"578";"6051";
"878";"26.06.2015";"158096";"14259186";"84812";"68100";"5184";"0";"49696";"43710";"5100";"886";"0";
"879";"27.06.2015";"102672";"14259187";"95956";"0";"3964";"2752";"48025";"44600";"0";"900";"2525";
"880";"28.06.2015";"127803";"14259188";"124170";"0";"3633";"0";"50016";"47995";"0";"2021";"0";
"881";"29.06.2015";"178528";"14259189";"119661";"54274";"2514";"2079";"59904";"53544";"3877";"606";"1877";
"882";"30.06.2015";"167957";"14259190";"109796";"52571";"1952";"3638";"65155";"57555";"3802";"547";"3251";
"883";"01.07.2015";"159581";"19648576";"85326";"68124";"2731";"3400";"60211";"50286";"6297";"594";"3034";
"884";"02.07.2015";"149808";"19648577";"94490";"49154";"2722";"3442";"57823";"49274";"4041";"1429";"3079";
"885";"03.07.2015";"156780";"19648578";"67305";"82567";"3314";"3594";"56693";"44732";"7894";"805";"3262";
"886";"04.07.2015";"133070";"19648579";"88603";"38762";"3426";"2279";"57630";"49462";"5556";"569";"2043";
"887";"05.07.2015";"128772";"19648580";"125353";"0";"3419";"0";"62878";"62386";"0";"492";"0";
"888";"06.07.2015";"148823";"19648581";"89067";"53127";"2451";"4178";"60970";"53953";"2116";"1135";"3766";
"889";"07.07.2015";"142841";"19648582";"78909";"58323";"2117";"3492";"42273";"33993";"4800";"402";"3078";
"890";"08.07.2015";"155773";"19648583";"88436";"60847";"2735";"3755";"42844";"33882";"4759";"903";"3300";
"891";"09.07.2015";"212944";"19648584";"184155";"23881";"1446";"3462";"80046";"75046";"1949";"2";"3049";
"892";"10.07.2015";"235297";"19648585";"129991";"97714";"3735";"3857";"79540";"70501";"4466";"1166";"3407";
"893";"11.07.2015";"136799";"19648586";"125735";"5131";"2855";"3078";"43098";"35856";"3549";"888";"2805";
"894";"12.07.2015";"153271";"19648587";"150617";"0";"2654";"0";"45527";"44686";"0";"841";"0";
"895";"13.07.2015";"199076";"19648588";"137077";"57464";"1994";"2541";"75906";"71041";"2134";"429";"2302";
"896";"14.07.2015";"128964";"19648589";"76642";"48475";"1187";"2660";"39872";"34563";"2445";"492";"2372";
"897";"15.07.2015";"119897";"19648590";"84467";"35430";"0";"0";"41918";"41418";"500";"0";"0";
"898";"16.07.2015";"104680";"19648591";"56242";"46464";"1974";"0";"29555";"29489";"66";"0";"0";
"899";"17.07.2015";"162131";"19648592";"92288";"60041";"5440";"4362";"52535";"43492";"3879";"1271";"3893";
"900";"18.07.2015";"109526";"19648593";"66738";"39894";"720";"2174";"39619";"30582";"6453";"626";"1958";
"901";"19.07.2015";"145812";"19648594";"126600";"17709";"1503";"0";"69010";"68063";"947";"0";"0";
"902";"20.07.2015";"153793";"19648595";"76098";"68501";"6040";"3154";"51277";"40772";"5884";"1870";"2751";
"903";"21.07.2015";"119974";"19648596";"75293";"40658";"1167";"2856";"30919";"25711";"2102";"476";"2630";
"904";"22.07.2015";"121144";"19648597";"78592";"36589";"0";"5963";"41521";"36262";"15";"0";"5244";
"905";"23.07.2015";"98997";"19648598";"74334";"22938";"1725";"0";"40391";"39708";"244";"439";"0";
"906";"24.07.2015";"150971";"19648599";"103431";"42529";"3432";"1579";"56481";"54504";"293";"339";"1345";
"907";"25.07.2015";"137338";"19648600";"75534";"54077";"5524";"2203";"47717";"38888";"5301";"1408";"2120";
"908";"26.07.2015";"127888";"19648601";"79962";"45149";"2777";"0";"49416";"40169";"8559";"688";"0";
"909";"27.07.2015";"151208";"19648602";"105745";"40368";"2229";"2866";"64348";"58278";"2783";"833";"2454";
"910";"28.07.2015";"129973";"19648603";"82524";"40204";"2021";"5224";"49392";"41799";"2435";"377";"4781";
"911";"29.07.2015";"135840";"19648604";"70953";"56874";"1638";"6375";"42953";"34891";"1946";"265";"5851";
"912";"30.07.2015";"154660";"19648605";"93477";"51494";"3060";"6629";"52360";"39964";"5642";"754";"6000";
"913";"31.07.2015";"145073";"19648606";"82223";"55787";"2339";"4724";"42100";"32480";"4727";"760";"4133";
"914";"01.08.2015";"153681";"21643684";"95240";"49312";"2693";"6436";"63834";"52412";"4849";"806";"5767";
"915";"02.08.2015";"126371";"21643685";"122567";"1155";"2649";"0";"60169";"58776";"684";"709";"0";
"916";"03.08.2015";"150227";"21643686";"100719";"45125";"2484";"1899";"51368";"47274";"1466";"896";"1732";
"917";"04.08.2015";"127046";"21643687";"69790";"52440";"2034";"2782";"41200";"33543";"4616";"573";"2468";
"918";"05.08.2015";"129075";"21643688";"56840";"65785";"2609";"3841";"38083";"30157";"3885";"685";"3356";
"919";"06.08.2015";"127823";"21643689";"85933";"35982";"2332";"3576";"8514";"3301";"1411";"659";"3143";
"920";"07.08.2015";"138405";"21643690";"73637";"62313";"2455";"0";"6141";"3992";"1629";"520";"0";
"921";"08.08.2015";"94864";"21643691";"80977";"12283";"1604";"0";"5852";"4743";"550";"559";"0";
"922";"09.08.2015";"126979";"21643692";"119774";"5172";"2033";"0";"6427";"4969";"890";"568";"0";
"923";"10.08.2015";"139644";"21643693";"79997";"57484";"2163";"0";"6403";"5087";"888";"428";"0";
"924";"11.08.2015";"102692";"21643694";"57737";"42876";"2079";"0";"5707";"4176";"906";"625";"0";
"925";"12.08.2015";"174380";"21643695";"106266";"61556";"2447";"4111";"61279";"51439";"5680";"486";"3674";
"926";"13.08.2015";"199062";"21643696";"116437";"72738";"2695";"7192";"60618";"49631";"3874";"813";"6300";
"927";"14.08.2015";"196153";"21643697";"102247";"87455";"2512";"3939";"58398";"51865";"2723";"407";"3403";
"928";"15.08.2015";"149538";"21643698";"107109";"35552";"3034";"3843";"57224";"50171";"3234";"519";"3300";
"929";"16.08.2015";"159110";"21643700";"148167";"7686";"3257";"0";"48207";"40542";"6344";"1321";"0";
"930";"17.08.2015";"183913";"21643701";"129347";"48462";"1971";"4133";"54143";"48249";"2012";"290";"3592";
"931";"18.08.2015";"190517";"21643702";"99266";"84267";"1489";"5495";"55571";"46516";"3746";"509";"4800";
"932";"19.08.2015";"181632";"21643703";"107851";"65981";"2505";"5295";"59635";"50084";"4406";"464";"4681";
"933";"20.08.2015";"185971";"21643704";"106079";"73091";"2783";"4018";"57112";"48574";"4170";"857";"3511";
"934";"21.08.2015";"181441";"21643705";"114052";"62635";"2599";"2155";"57920";"53309";"2455";"356";"1800";
"935";"22.08.2015";"125901";"21643706";"123011";"529";"2053";"308";"49475";"48612";"0";"620";"243";
"936";"23.08.2015";"133381";"21643707";"126885";"5972";"524";"0";"50215";"49784";"23";"408";"0";
"937";"24.08.2015";"128282";"21643708";"87341";"36073";"3265";"1603";"44175";"41985";"450";"433";"1307";
"938";"25.08.2015";"146769";"21643709";"48808";"85258";"4791";"7912";"35887";"20021";"7846";"1341";"6679";
"939";"26.08.2015";"137661";"21643710";"52746";"78289";"2366";"4260";"33758";"24779";"5197";"207";"3575";
"940";"27.08.2015";"125759";"21643711";"60081";"58788";"2746";"4144";"36803";"28737";"3598";"977";"3491";
"941";"28.08.2015";"132338";"21643713";"57631";"67795";"2938";"3974";"37641";"29170";"4160";"973";"3338";
"942";"29.08.2015";"155714";"21643714";"73817";"77252";"2517";"2128";"37478";"30190";"4800";"600";"1888";
"943";"30.08.2015";"141767";"21643715";"102422";"37042";"2303";"0";"41558";"36299";"4706";"553";"0";
"944";"31.08.2015";"160834";"21643716";"94523";"59932";"1974";"4405";"42139";"35760";"2052";"679";"3648";
"945";"01.09.2015";"155927";"37133564";"77843";"72404";"2278";"3402";"42290";"34160";"4737";"504";"2889";
"946";"02.09.2015";"131722";"37133565";"63268";"62084";"1591";"4779";"32851";"24455";"4012";"368";"4016";
"947";"03.09.2015";"112490";"37133566";"59739";"49364";"2845";"542";"27816";"25868";"777";"731";"440";
"948";"04.09.2015";"156637";"37133567";"52355";"94090";"2365";"7827";"33906";"22461";"4467";"492";"6486";
"949";"05.09.2015";"128520";"37133568";"66879";"56846";"2585";"2210";"37449";"28295";"6441";"926";"1787";
"950";"06.09.2015";"110949";"37133569";"95073";"13644";"2232";"0";"41479";"40829";"142";"508";"0";
"951";"07.09.2015";"126501";"37133570";"61110";"58235";"1800";"5356";"30831";"23652";"2699";"1";"4479";
"952";"08.09.2015";"146679";"37133571";"54632";"89807";"2240";"0";"30330";"24012";"5565";"753";"0";
"953";"09.09.2015";"132692";"37133572";"51424";"71789";"2479";"7000";"34282";"22403";"5354";"825";"5700";
"954";"10.09.2015";"149911";"37133573";"54648";"86007";"2290";"6966";"36631";"26632";"3762";"450";"5787";
"955";"11.09.2015";"148501";"37133574";"70517";"71493";"2176";"4315";"35273";"26480";"4942";"251";"3600";
"956";"12.09.2015";"131020";"37133575";"91089";"33231";"2856";"3844";"39576";"31929";"3407";"886";"3354";
"957";"13.09.2015";"128456";"37133576";"122045";"3848";"2563";"0";"47420";"46466";"349";"605";"0";
"958";"14.09.2015";"168305";"37133577";"84653";"81148";"2007";"497";"40464";"36570";"3100";"333";"461";
"959";"15.09.2015";"94580";"37133578";"52274";"40146";"57";"2103";"20233";"16711";"1654";"0";"1868";
"960";"16.09.2015";"134446";"37133579";"76954";"53909";"3583";"0";"34924";"33885";"73";"966";"0";
"961";"17.09.2015";"129782";"37133580";"66498";"52567";"1935";"8782";"37976";"26345";"4405";"24";"7202";
"962";"18.09.2015";"149904";"37133581";"50494";"89315";"2858";"7237";"38171";"26628";"4258";"1001";"6284";
"963";"19.09.2015";"152758";"37133582";"52683";"93813";"1890";"4372";"25054";"17215";"4129";"26";"3684";
"964";"20.09.2015";"118817";"37133583";"88610";"27030";"3177";"0";"32923";"29768";"2016";"1139";"0";
"965";"21.09.2015";"151840";"37133584";"102668";"44507";"1917";"2748";"46182";"41524";"1898";"409";"2351";
"966";"22.09.2015";"156840";"37133585";"88038";"63123";"1689";"3990";"40210";"34193";"2543";"268";"3206";
"967";"23.09.2015";"105657";"37133586";"45871";"58171";"1615";"0";"22515";"18132";"4325";"58";"0";
"968";"24.09.2015";"82318";"37133587";"43561";"34660";"3101";"996";"18283";"14284";"2143";"1053";"803";
"969";"25.09.2015";"111758";"37133588";"72626";"30158";"2850";"6124";"37932";"31314";"1495";"144";"4979";
"970";"26.09.2015";"156290";"37133589";"91180";"58665";"3053";"3392";"33986";"27500";"3000";"600";"2886";
"971";"27.09.2015";"159127";"37133590";"85430";"70907";"2790";"0";"42690";"38435";"3997";"258";"0";
"972";"28.09.2015";"161951";"37133591";"86309";"67415";"2639";"5588";"44570";"30491";"8483";"1009";"4587";
"973";"29.09.2015";"130092";"37133592";"48034";"75105";"1864";"5089";"35209";"22773";"7910";"304";"4222";
"974";"30.09.2015";"163641";"37133593";"51261";"103962";"2474";"5944";"38022";"22994";"9723";"505";"4800";
"975";"01.10.2015";"150173";"38701999";"51668";"94778";"2169";"1558";"31793";"21054";"9402";"7";"1330";
"976";"02.10.2015";"133494";"38702000";"50576";"72307";"2817";"7794";"36807";"18617";"10878";"980";"6332";
"977";"03.10.2015";"134341";"38702001";"63669";"64325";"2324";"4023";"43743";"32205";"7643";"595";"3300";
"978";"04.10.2015";"103451";"38702003";"82826";"18413";"2212";"0";"39000";"35500";"3281";"219";"0";
"979";"05.10.2015";"131124";"38702004";"66262";"56554";"2078";"6230";"33358";"24106";"4012";"425";"4815";
"980";"06.10.2015";"118439";"38702005";"61313";"50779";"1811";"4536";"29473";"21641";"3790";"442";"3600";
"981";"07.10.2015";"121453";"38702006";"55619";"58568";"2196";"5070";"27026";"16825";"5910";"407";"3884";
"982";"08.10.2015";"102359";"38702008";"55124";"43444";"2333";"1458";"22762";"17674";"3460";"462";"1166";
"983";"09.10.2015";"108332";"38702009";"52633";"53297";"2402";"0";"18712";"12784";"5892";"36";"0";
"984";"10.10.2015";"92847";"38702010";"76953";"7683";"2425";"5786";"30783";"23142";"1839";"1002";"4800";
"985";"11.10.2015";"84421";"38702011";"60592";"21751";"2078";"0";"25203";"24927";"6";"270";"0";
"986";"12.10.2015";"117835";"38702012";"50157";"61574";"1584";"4520";"27155";"20890";"2436";"309";"3520";
"987";"13.10.2015";"131146";"38702013";"62982";"63239";"1288";"3637";"27373";"18364";"6126";"0";"2883";
"988";"14.10.2015";"114791";"38702014";"51946";"55737";"2098";"5010";"27362";"19571";"3303";"558";"3930";
"989";"15.10.2015";"99255";"38702016";"47042";"43089";"2444";"6680";"26776";"15965";"4620";"555";"5636";
"991";"17.10.2015";"102981";"38702018";"68780";"27518";"2082";"4601";"32736";"26415";"2258";"0";"4063";
"992";"18.10.2015";"90079";"38702019";"74572";"12812";"2695";"0";"31360";"30097";"272";"991";"0";
"993";"19.10.2015";"60839";"38702020";"30845";"25402";"760";"3832";"15646";"10262";"1982";"281";"3121";
"994";"20.10.2015";"75313";"38702022";"60027";"7398";"218";"7670";"29862";"22571";"957";"34";"6300";
"995";"21.10.2015";"107195";"38702023";"43202";"56370";"2534";"5089";"22892";"14689";"3830";"283";"4090";
"996";"22.10.2015";"80023";"38702024";"48612";"20775";"4070";"6566";"25823";"18639";"1200";"811";"5173";
"997";"23.10.2015";"90165";"38702025";"51195";"34092";"1979";"2899";"17012";"10792";"3662";"320";"2238";
"998";"24.10.2015";"120852";"38702026";"66548";"50010";"2271";"2023";"26304";"21551";"2507";"551";"1695";
"999";"25.10.2015";"141295";"38702028";"94537";"44622";"2136";"0";"29467";"23884";"5572";"11";"0";
"1000";"26.10.2015";"121392";"38702029";"86394";"27727";"1579";"5692";"32966";"26166";"1977";"668";"4155";
"1001";"27.10.2015";"101786";"38702030";"76639";"21268";"43";"3836";"21229";"18048";"180";"36";"2965";
"1002";"28.10.2015";"83754";"38702031";"44712";"33052";"3287";"2703";"19535";"15733";"1269";"433";"2100";
"1003";"29.10.2015";"148749";"38702032";"44656";"91616";"2843";"9634";"29068";"16391";"4805";"72";"7800";
"1004";"30.10.2015";"117127";"38702033";"57161";"48208";"2315";"9443";"34617";"19685";"6952";"480";"7500";
"1005";"31.10.2015";"123337";"38702034";"63306";"51905";"2213";"5913";"34434";"24769";"4154";"615";"4896";
"990";"16.10.2015";"97436";"38704685";"38712";"51368";"3640";"3716";"23207";"17341";"2337";"483";"3046";
"1006";"01.11.2015";"102880";"59520956";"94331";"6620";"1929";"0";"31035";"30163";"550";"322";"0";
"1007";"02.11.2015";"111559";"59520957";"63252";"41275";"1745";"5287";"29942";"23215";"2569";"0";"4158";
"1008";"03.11.2015";"101655";"59520958";"73064";"22474";"1806";"4311";"26717";"21750";"1100";"470";"3397";
